Date,GPUClock[MHz],MemoryClock[MHz],GPUTemperature[°C],GPUTemperature(HotSpot)[°C],GPULoad[%],MemoryControllerLoad[%],MemoryUsed(Dedicated)[MB],MemoryUsed(Dynamic)[MB],GPUChipPowerDraw[W],GPUVoltage[V],CPUTemperature[°C],SystemMemoryUsed[MB]
2023-05-17 23:02:08 ,1777.0,1742.0,82.0,89.0,77,11,5563,294,60.0,0.731,81.4,13359
2023-05-17 23:02:09 ,1883.0,1736.0,82.0,89.0,80,12,5559,294,66.0,0.887,81.8,13356
2023-05-17 23:02:10 ,1815.0,1736.0,82.0,89.0,80,11,5559,294,59.0,0.9,83.0,13358
2023-05-17 23:02:11 ,2022.0,1738.0,82.0,89.0,97,13,5563,294,63.0,0.856,83.0,13358
2023-05-17 23:02:12 ,1995.0,1738.0,82.0,89.0,97,15,5563,294,64.0,0.85,82.6,13355
2023-05-17 23:02:13 ,1977.0,1738.0,82.0,90.0,98,14,5563,294,66.0,0.85,82.4,13359
2023-05-17 23:02:14 ,2044.0,1738.0,82.0,90.0,94,15,5563,294,68.0,0.856,81.9,13356
2023-05-17 23:02:15 ,2064.0,1738.0,82.0,91.0,97,17,5558,294,70.0,0.875,81.5,13356
2023-05-17 23:02:16 ,2063.0,1738.0,82.0,90.0,97,17,5563,294,69.0,0.875,81.1,13363
2023-05-17 23:02:17 ,2082.0,1738.0,83.0,90.0,96,15,5558,294,70.0,0.881,80.6,13355
2023-05-17 23:02:18 ,2070.0,1738.0,83.0,91.0,95,17,5558,294,73.0,0.887,80.1,13360
2023-05-17 23:02:19 ,2110.0,1738.0,83.0,92.0,96,16,5558,294,74.0,0.893,79.5,13360
2023-05-17 23:02:20 ,2127.0,1738.0,83.0,92.0,98,18,5532,294,75.0,0.887,78.9,13362
2023-05-17 23:02:21 ,2115.0,1738.0,83.0,92.0,96,18,5531,294,74.0,0.893,78.3,13359
2023-05-17 23:02:22 ,2088.0,1738.0,83.0,91.0,97,17,5531,294,73.0,0.875,77.6,13360
2023-05-17 23:02:23 ,2104.0,1738.0,83.0,93.0,96,18,5536,294,76.0,0.881,77.1,13361
2023-05-17 23:02:24 ,2021.0,1740.0,83.0,91.0,93,16,5536,294,73.0,0.875,76.6,13361
2023-05-17 23:02:25 ,2109.0,1740.0,83.0,93.0,97,17,5536,294,74.0,0.881,76.3,13360
2023-05-17 23:02:26 ,2014.0,1738.0,83.0,91.0,96,17,5536,294,69.0,0.85,76.6,13360
2023-05-17 23:02:27 ,1975.0,1738.0,83.0,92.0,97,17,5536,294,68.0,0.843,76.8,13362
2023-05-17 23:02:28 ,1984.0,1738.0,83.0,91.0,93,14,5536,272,65.0,0.85,77.1,13369
2023-05-17 23:02:29 ,2075.0,1738.0,83.0,91.0,96,17,5536,272,69.0,0.875,77.3,13368
2023-05-17 23:02:30 ,2075.0,1738.0,83.0,91.0,97,16,5536,272,68.0,0.862,77.3,13367
2023-05-17 23:02:31 ,2065.0,1738.0,83.0,91.0,95,16,5536,272,70.0,0.868,77.1,13369
2023-05-17 23:02:32 ,2061.0,1738.0,83.0,91.0,96,15,5536,272,70.0,0.875,76.9,13371
2023-05-17 23:02:33 ,2104.0,1740.0,83.0,91.0,96,15,5536,280,69.0,0.881,76.9,13370
2023-05-17 23:02:34 ,2139.0,1738.0,83.0,92.0,97,15,5536,280,71.0,0.887,76.8,13370
2023-05-17 23:02:35 ,2155.0,1738.0,83.0,92.0,96,16,5536,280,73.0,0.9,76.9,13371
2023-05-17 23:02:36 ,2145.0,1738.0,83.0,92.0,95,15,5536,280,71.0,0.9,76.6,13370
2023-05-17 23:02:37 ,2043.0,1738.0,83.0,91.0,92,16,5534,280,70.0,0.868,76.5,13374
2023-05-17 23:02:38 ,2016.0,1738.0,83.0,90.0,94,14,5534,280,65.0,0.85,77.9,13371
2023-05-17 23:02:39 ,2060.0,1738.0,83.0,91.0,96,15,5534,280,68.0,0.875,78.1,13373
2023-05-17 23:02:40 ,2066.0,1738.0,82.0,90.0,96,14,5529,280,67.0,0.875,77.9,13374
2023-05-17 23:02:41 ,2030.0,1738.0,83.0,91.0,97,16,5529,280,66.0,0.856,78.9,13374
2023-05-17 23:02:42 ,2033.0,1738.0,82.0,91.0,97,15,5540,280,66.0,0.862,79.1,13381
2023-05-17 23:02:43 ,2114.0,1738.0,82.0,91.0,98,16,5540,280,67.0,0.881,79.0,13375
2023-05-17 23:02:44 ,2069.0,1738.0,83.0,91.0,94,16,5540,280,70.0,0.875,78.6,13373
2023-05-17 23:02:45 ,2070.0,1738.0,83.0,91.0,97,16,5540,280,70.0,0.875,78.4,13361
2023-05-17 23:02:46 ,1999.0,1738.0,82.0,90.0,94,14,5540,280,63.0,0.868,79.5,13362
2023-05-17 23:02:47 ,1985.0,1738.0,83.0,92.0,97,7,5540,280,71.0,0.843,79.3,13363
2023-05-17 23:02:48 ,2073.0,1738.0,83.0,91.0,96,15,5540,280,68.0,0.875,79.1,13373
2023-05-17 23:02:49 ,2114.0,1738.0,83.0,92.0,98,17,5540,280,72.0,0.875,78.8,13375
2023-05-17 23:02:50 ,2120.0,1738.0,83.0,92.0,95,17,5540,280,73.0,0.887,78.3,13356
2023-05-17 23:02:51 ,1999.0,1738.0,83.0,90.0,96,15,5540,280,64.0,0.85,78.6,13351
2023-05-17 23:02:52 ,2122.0,1738.0,83.0,92.0,96,18,5540,280,71.0,0.881,78.5,13345
2023-05-17 23:02:53 ,1869.0,1738.0,83.0,90.0,80,13,5540,280,64.0,0.881,79.1,13342
2023-05-17 23:02:54 ,2041.0,1738.0,83.0,93.0,98,7,5536,280,71.0,0.856,79.8,13343
2023-05-17 23:02:55 ,1983.0,1738.0,83.0,93.0,97,7,5536,280,70.0,0.85,79.6,13345
2023-05-17 23:02:56 ,1992.0,1740.0,83.0,92.0,82,11,5536,280,70.0,0.843,80.3,13342
2023-05-17 23:02:57 ,2085.0,1738.0,83.0,92.0,95,17,5536,280,73.0,0.875,79.6,13354
2023-05-17 23:02:58 ,2050.0,1738.0,83.0,91.0,95,16,5540,280,69.0,0.868,79.4,13350
2023-05-17 23:02:59 ,2061.0,1738.0,83.0,91.0,97,15,5537,280,69.0,0.868,79.3,13353
2023-05-17 23:03:00 ,1991.0,1738.0,83.0,91.0,97,14,5537,294,66.0,0.856,79.4,13413
2023-05-17 23:03:01 ,1982.0,1738.0,83.0,91.0,97,17,5535,294,73.0,0.837,79.1,13413
2023-05-17 23:03:02 ,2143.0,1738.0,83.0,93.0,97,19,5535,294,76.0,0.887,78.5,13398
2023-05-17 23:03:03 ,2109.0,1738.0,83.0,91.0,95,16,5535,294,71.0,0.881,78.1,13393
2023-05-17 23:03:04 ,2069.0,1738.0,83.0,92.0,96,16,5535,294,73.0,0.875,77.6,13393
2023-05-17 23:03:05 ,2069.0,1740.0,83.0,91.0,97,16,5535,294,68.0,0.875,77.6,13385
2023-05-17 23:03:06 ,2097.0,1738.0,83.0,91.0,97,17,5535,294,70.0,0.875,77.5,13367
2023-05-17 23:03:07 ,1987.0,1738.0,83.0,90.0,95,17,5535,294,68.0,0.85,77.4,13368
2023-05-17 23:03:08 ,1971.0,1740.0,83.0,91.0,95,14,5535,294,69.0,0.831,77.3,13368
2023-05-17 23:03:09 ,2003.0,1738.0,83.0,91.0,95,16,5535,294,64.0,0.85,77.4,13371
2023-05-17 23:03:10 ,2045.0,1738.0,83.0,91.0,97,19,5535,294,70.0,0.862,77.3,13370
2023-05-17 23:03:11 ,2119.0,1738.0,83.0,92.0,95,17,5535,294,77.0,0.881,77.0,13360
2023-05-17 23:03:12 ,2066.0,1740.0,83.0,91.0,90,12,5535,294,67.0,0.9,78.6,13361
2023-05-17 23:03:13 ,1997.0,1738.0,83.0,93.0,97,10,5535,294,70.0,0.856,78.8,13361
2023-05-17 23:03:14 ,2138.0,1740.0,83.0,93.0,96,16,5535,294,76.0,0.887,78.5,13371
2023-05-17 23:03:15 ,1800.0,1738.0,83.0,89.0,81,13,5541,294,61.0,0.837,79.3,13373
2023-05-17 23:03:16 ,2007.0,1738.0,83.0,90.0,96,18,5555,294,68.0,0.85,79.0,13368
2023-05-17 23:03:17 ,2089.0,1738.0,82.0,90.0,97,16,5550,294,68.0,0.875,80.8,13386
2023-05-17 23:03:18 ,2150.0,1740.0,83.0,92.0,98,19,5551,294,72.0,0.893,80.3,13384
2023-05-17 23:03:19 ,2159.0,1738.0,83.0,92.0,98,18,5557,294,74.0,0.9,79.6,13375
2023-05-17 23:03:20 ,2047.0,1738.0,83.0,91.0,97,19,5557,294,72.0,0.862,79.0,13377
2023-05-17 23:03:21 ,2013.0,1738.0,83.0,91.0,95,16,5557,294,72.0,0.85,78.4,13370
2023-05-17 23:03:22 ,1963.0,1738.0,83.0,91.0,97,18,5560,294,68.0,0.831,78.4,13374
2023-05-17 23:03:23 ,2119.0,1738.0,83.0,91.0,97,19,5555,294,72.0,0.893,79.4,13370
2023-05-17 23:03:24 ,1882.0,1736.0,82.0,89.0,88,15,5556,294,60.0,0.887,79.9,13370
2023-05-17 23:03:25 ,2089.0,1738.0,83.0,90.0,96,16,5560,294,71.0,0.875,80.1,13369
2023-05-17 23:03:26 ,2054.0,1738.0,83.0,91.0,94,19,5560,294,68.0,0.875,80.3,13369
2023-05-17 23:03:27 ,2113.0,1738.0,83.0,91.0,97,16,5560,294,71.0,0.881,79.9,13372
2023-05-17 23:03:28 ,2032.0,1738.0,83.0,91.0,97,16,5560,272,69.0,0.868,79.5,13372
2023-05-17 23:03:29 ,2063.0,1738.0,83.0,91.0,96,16,5560,272,70.0,0.875,79.1,13372
2023-05-17 23:03:30 ,2048.0,1738.0,83.0,90.0,94,14,5560,272,66.0,0.875,79.0,13375
2023-05-17 23:03:31 ,2048.0,1738.0,83.0,90.0,94,14,5560,272,64.0,0.85,79.8,13372
2023-05-17 23:03:32 ,1989.0,1738.0,82.0,89.0,96,15,5560,272,64.0,0.85,79.8,13375
2023-05-17 23:03:33 ,2050.0,1738.0,82.0,90.0,94,16,5560,272,66.0,0.868,80.0,13376
2023-05-17 23:03:34 ,1983.0,1738.0,83.0,89.0,97,14,5560,272,63.0,0.837,80.0,13377
2023-05-17 23:03:35 ,2072.0,1738.0,83.0,91.0,97,16,5560,272,68.0,0.868,79.9,13375
2023-05-17 23:03:36 ,2052.0,1738.0,82.0,90.0,95,15,5560,272,69.0,0.868,79.5,13374
2023-05-17 23:03:37 ,2026.0,1738.0,82.0,90.0,96,13,5560,272,69.0,0.856,79.4,13378
2023-05-17 23:03:38 ,2045.0,1738.0,83.0,90.0,95,15,5560,272,69.0,0.862,79.1,13378
2023-05-17 23:03:39 ,2083.0,1738.0,83.0,91.0,96,15,5560,272,66.0,0.875,78.9,13373
2023-05-17 23:03:40 ,2032.0,1738.0,83.0,90.0,95,16,5560,272,69.0,0.856,78.8,13377
2023-05-17 23:03:41 ,2033.0,1738.0,83.0,90.0,97,17,5560,272,68.0,0.862,79.5,13382
2023-05-17 23:03:42 ,2009.0,1738.0,82.0,89.0,96,15,5560,272,64.0,0.85,80.4,13382
2023-05-17 23:03:43 ,1989.0,1738.0,83.0,89.0,96,15,5560,272,61.0,0.843,80.6,13379
2023-05-17 23:03:44 ,1993.0,1738.0,83.0,90.0,94,17,5560,272,69.0,0.837,80.5,13382
2023-05-17 23:03:45 ,2027.0,1738.0,82.0,90.0,96,18,5560,272,65.0,0.856,80.3,13380
2023-05-17 23:03:46 ,2142.0,1738.0,83.0,92.0,97,16,5560,272,74.0,0.881,79.8,13380
2023-05-17 23:03:47 ,2116.0,1738.0,83.0,91.0,97,16,5560,272,71.0,0.887,79.3,13381
2023-05-17 23:03:48 ,2054.0,1740.0,83.0,91.0,97,17,5560,272,67.0,0.875,79.4,13375
2023-05-17 23:03:49 ,2056.0,1738.0,83.0,90.0,98,18,5560,272,66.0,0.868,79.1,13379
2023-05-17 23:03:50 ,2131.0,1738.0,83.0,91.0,96,17,5560,272,72.0,0.881,79.0,13379
2023-05-17 23:03:51 ,2074.0,1738.0,83.0,90.0,96,15,5560,272,65.0,0.868,79.4,13379
2023-05-17 23:03:52 ,2091.0,1738.0,82.0,91.0,97,17,5560,272,65.0,0.875,79.4,13381
2023-05-17 23:03:53 ,2077.0,1738.0,83.0,90.0,97,17,5560,272,63.0,0.875,79.4,13377
2023-05-17 23:03:54 ,2052.0,1738.0,83.0,91.0,96,16,5560,272,67.0,0.862,79.1,13381
2023-05-17 23:03:55 ,2157.0,1738.0,83.0,91.0,97,16,5560,272,72.0,0.893,78.9,13381
2023-05-17 23:03:56 ,2056.0,1738.0,83.0,92.0,96,16,5556,280,68.0,0.856,78.6,13379
2023-05-17 23:03:57 ,2125.0,1738.0,83.0,92.0,95,15,5556,280,72.0,0.881,78.3,13381
2023-05-17 23:03:58 ,2147.0,1738.0,83.0,92.0,95,15,5556,280,72.0,0.9,78.0,13377
2023-05-17 23:03:59 ,2106.0,1738.0,83.0,91.0,97,16,5556,280,68.0,0.881,78.0,13380
2023-05-17 23:04:00 ,2026.0,1738.0,83.0,91.0,95,14,5560,294,66.0,0.856,78.5,13432
2023-05-17 23:04:01 ,2050.0,1738.0,83.0,90.0,94,14,5560,294,65.0,0.862,78.3,13412
2023-05-17 23:04:02 ,2099.0,1738.0,83.0,91.0,97,17,5560,294,69.0,0.881,78.3,13400
2023-05-17 23:04:03 ,2028.0,1738.0,83.0,90.0,96,14,5560,294,65.0,0.856,78.3,13397
2023-05-17 23:04:04 ,2046.0,1738.0,83.0,91.0,98,18,5560,294,73.0,0.856,77.9,13399
2023-05-17 23:04:05 ,2152.0,1738.0,83.0,92.0,95,18,5560,294,76.0,0.893,77.4,13385
2023-05-17 23:04:06 ,2143.0,1740.0,83.0,92.0,96,18,5560,294,73.0,0.893,77.0,13367
2023-05-17 23:04:07 ,2095.0,1738.0,83.0,91.0,97,19,5555,294,73.0,0.875,76.8,13370
2023-05-17 23:04:08 ,2047.0,1740.0,83.0,91.0,96,17,5560,294,69.0,0.868,77.0,13367
2023-05-17 23:04:09 ,2013.0,1738.0,83.0,90.0,94,16,5560,294,67.0,0.875,77.8,13369
2023-05-17 23:04:10 ,2043.0,1738.0,83.0,91.0,90,15,5560,294,69.0,0.731,78.4,13384
2023-05-17 23:04:11 ,2024.0,1738.0,83.0,90.0,97,15,5560,294,64.0,0.856,79.3,13382
2023-05-17 23:04:12 ,1951.0,1738.0,83.0,90.0,85,13,5560,294,63.0,0.868,80.4,13385
2023-05-17 23:04:13 ,2024.0,1738.0,83.0,91.0,84,13,5560,294,70.0,0.856,80.0,13381
2023-05-17 23:04:14 ,2005.0,1738.0,83.0,91.0,86,14,5560,294,66.0,0.9,80.4,13371
2023-05-17 23:04:15 ,1966.0,1738.0,82.0,90.0,96,17,5560,294,65.0,0.843,80.0,13368
2023-05-17 23:04:16 ,1853.0,1738.0,83.0,89.0,86,13,5560,294,65.0,0.868,79.9,13368
2023-05-17 23:04:17 ,2021.0,1738.0,83.0,90.0,96,13,5560,294,65.0,0.856,79.9,13371
2023-05-17 23:04:18 ,2040.0,1738.0,83.0,91.0,92,14,5560,294,67.0,0.881,79.8,13367
2023-05-17 23:04:19 ,2004.0,1738.0,83.0,91.0,87,12,5555,294,67.0,0.9,80.4,13352
2023-05-17 23:04:20 ,2048.0,1738.0,83.0,91.0,99,14,5560,294,68.0,0.862,80.8,13354
2023-05-17 23:04:21 ,1935.0,1738.0,82.0,88.0,97,13,5560,294,58.0,0.831,81.4,13354
2023-05-17 23:04:22 ,2062.0,1738.0,82.0,90.0,98,14,5560,294,66.0,0.868,81.3,13356
2023-05-17 23:04:23 ,2123.0,1738.0,82.0,90.0,97,15,5560,294,65.0,0.887,81.3,13352
2023-05-17 23:04:24 ,2001.0,1738.0,82.0,88.0,94,14,5560,294,62.0,0.85,81.3,13356
2023-05-17 23:04:25 ,2070.0,1738.0,83.0,90.0,95,15,5560,294,68.0,0.875,81.0,13354
2023-05-17 23:04:26 ,1973.0,1738.0,82.0,89.0,97,12,5560,294,62.0,0.831,81.0,13357
2023-05-17 23:04:27 ,2101.0,1738.0,83.0,90.0,96,16,5560,294,67.0,0.875,80.8,13356
2023-05-17 23:04:28 ,2067.0,1738.0,82.0,90.0,97,17,5560,294,68.0,0.868,80.5,13360
2023-05-17 23:04:29 ,2102.0,1738.0,82.0,91.0,98,17,5560,272,69.0,0.875,80.1,13363
2023-05-17 23:04:30 ,2110.0,1738.0,83.0,91.0,96,17,5560,272,70.0,0.881,79.6,13360
2023-05-17 23:04:31 ,2087.0,1738.0,83.0,91.0,93,16,5560,272,72.0,0.881,79.3,13374
2023-05-17 23:04:32 ,2048.0,1738.0,83.0,92.0,97,16,5560,280,73.0,0.862,78.8,13375
2023-05-17 23:04:33 ,2042.0,1738.0,83.0,91.0,97,15,5560,280,69.0,0.85,78.5,13373
2023-05-17 23:04:34 ,2108.0,1738.0,83.0,92.0,97,16,5560,280,70.0,0.887,78.4,13376
2023-05-17 23:04:35 ,2032.0,1738.0,83.0,91.0,97,15,5560,280,69.0,0.856,78.3,13367
2023-05-17 23:04:36 ,2085.0,1738.0,83.0,91.0,96,15,5560,280,71.0,0.875,78.5,13366
2023-05-17 23:04:37 ,2063.0,1738.0,83.0,91.0,96,15,5560,280,67.0,0.862,79.4,13366
2023-05-17 23:04:38 ,1951.0,1738.0,82.0,89.0,96,14,5560,280,61.0,0.843,80.5,13366
2023-05-17 23:04:39 ,2035.0,1738.0,82.0,90.0,96,13,5560,280,64.0,0.862,81.3,13364
2023-05-17 23:04:40 ,2042.0,1738.0,82.0,89.0,97,14,5559,280,63.0,0.868,82.5,13395
2023-05-17 23:04:41 ,2014.0,1738.0,82.0,90.0,96,16,5564,280,66.0,0.856,82.5,13392
2023-05-17 23:04:42 ,2088.0,1738.0,83.0,91.0,97,17,5564,280,72.0,0.875,81.8,13392
2023-05-17 23:04:43 ,2061.0,1738.0,82.0,91.0,95,17,5564,280,72.0,0.875,81.1,13389
2023-05-17 23:04:44 ,2034.0,1738.0,82.0,90.0,96,13,5564,280,67.0,0.856,80.8,13392
2023-05-17 23:04:45 ,2121.0,1738.0,83.0,91.0,97,16,5564,280,69.0,0.875,80.5,13393
2023-05-17 23:04:46 ,2132.0,1738.0,83.0,91.0,96,15,5561,280,69.0,0.9,80.3,13393
2023-05-17 23:04:47 ,2154.0,1738.0,83.0,91.0,97,14,5561,280,68.0,0.9,80.0,13392
2023-05-17 23:04:48 ,2126.0,1738.0,83.0,90.0,95,15,5561,280,68.0,0.893,79.9,13396
2023-05-17 23:04:49 ,2154.0,1738.0,83.0,91.0,97,14,5561,280,69.0,0.9,79.6,13397
2023-05-17 23:04:50 ,2084.0,1738.0,83.0,90.0,93,15,5567,280,65.0,0.875,79.6,13397
2023-05-17 23:04:51 ,2161.0,1738.0,83.0,91.0,97,13,5567,280,69.0,0.9,79.6,13395
2023-05-17 23:04:52 ,2145.0,1738.0,83.0,91.0,97,15,5567,280,68.0,0.893,79.5,13395
2023-05-17 23:04:53 ,2101.0,1740.0,83.0,92.0,97,16,5567,280,70.0,0.875,79.1,13395
2023-05-17 23:04:54 ,2157.0,1738.0,83.0,92.0,95,15,5567,280,73.0,0.9,78.6,13394
2023-05-17 23:04:55 ,2111.0,1738.0,83.0,92.0,97,16,5567,280,73.0,0.881,78.4,13396
2023-05-17 23:04:56 ,2126.0,1738.0,83.0,91.0,97,15,5567,280,69.0,0.893,78.4,12908
2023-05-17 23:04:57 ,2045.0,1738.0,82.0,89.0,94,17,5567,280,64.0,0.862,80.5,13566
2023-05-17 23:04:58 ,2013.0,1738.0,83.0,90.0,96,16,5567,280,67.0,0.85,80.9,12859
2023-05-17 23:04:59 ,1942.0,1738.0,82.0,88.0,93,15,5567,280,60.0,0.837,82.3,13491
2023-05-17 23:05:00 ,1983.0,1738.0,82.0,90.0,98,20,5567,294,70.0,0.843,82.3,12984
2023-05-17 23:05:01 ,1874.0,1738.0,82.0,88.0,96,15,5567,294,59.0,0.825,83.1,13692
2023-05-17 23:05:02 ,2048.0,1738.0,82.0,89.0,97,16,5567,294,66.0,0.862,83.0,13367
2023-05-17 23:05:03 ,1985.0,1738.0,82.0,88.0,95,17,5567,294,63.0,0.85,83.5,13509
2023-05-17 23:05:04 ,2053.0,1738.0,82.0,90.0,96,17,5567,294,69.0,0.868,83.1,13499
2023-05-17 23:05:05 ,2000.0,1738.0,82.0,89.0,93,15,5570,294,65.0,0.868,82.8,13523
2023-05-17 23:05:06 ,1816.0,1738.0,82.0,88.0,92,15,5570,294,57.0,0.812,83.5,13497
2023-05-17 23:05:07 ,1962.0,1738.0,82.0,89.0,97,14,5570,294,63.0,0.831,83.6,12996
2023-05-17 23:05:08 ,1983.0,1738.0,82.0,89.0,96,15,5570,294,62.0,0.843,84.4,13523
2023-05-17 23:05:09 ,1971.0,1738.0,82.0,89.0,97,17,5570,294,66.0,0.843,83.8,13097
2023-05-17 23:05:10 ,1927.0,1738.0,82.0,89.0,97,18,5570,294,63.0,0.825,84.3,13663
2023-05-17 23:05:11 ,1978.0,1738.0,82.0,89.0,97,17,5570,294,62.0,0.85,84.1,13454
2023-05-17 23:05:12 ,1941.0,1738.0,81.0,88.0,98,16,5570,294,64.0,0.831,84.3,13575
2023-05-17 23:05:13 ,1828.0,1738.0,81.0,87.0,92,14,5570,294,55.0,0.806,85.0,13156
2023-05-17 23:05:14 ,1918.0,1738.0,81.0,88.0,97,18,5570,294,61.0,0.825,84.6,13950
2023-05-17 23:05:15 ,1799.0,1738.0,82.0,88.0,98,17,5570,294,59.0,0.793,84.8,13698
2023-05-17 23:05:16 ,2078.0,1738.0,82.0,91.0,99,17,5570,294,68.0,0.875,84.1,13488
2023-05-17 23:05:17 ,2080.0,1738.0,83.0,92.0,96,17,5570,294,74.0,0.875,83.3,13487
2023-05-17 23:05:18 ,2046.0,1738.0,82.0,89.0,98,18,5570,294,65.0,0.862,82.8,12900
2023-05-17 23:05:19 ,1955.0,1738.0,82.0,89.0,97,17,5570,294,62.0,0.831,83.5,13471
2023-05-17 23:05:20 ,1949.0,1738.0,82.0,88.0,97,19,5570,294,62.0,0.831,83.8,12902
2023-05-17 23:05:21 ,1926.0,1738.0,82.0,88.0,96,16,5570,294,60.0,0.831,84.8,13290
2023-05-17 23:05:22 ,1939.0,1738.0,82.0,89.0,96,16,5570,294,67.0,0.837,84.3,12813
2023-05-17 23:05:23 ,2031.0,1738.0,82.0,89.0,95,17,5565,294,67.0,0.862,83.8,12758
2023-05-17 23:05:24 ,2044.0,1738.0,83.0,89.0,98,19,5570,294,69.0,0.856,83.5,13472
2023-05-17 23:05:25 ,1972.0,1738.0,82.0,90.0,96,19,5576,294,68.0,0.837,82.9,12950
2023-05-17 23:05:26 ,2047.0,1738.0,82.0,90.0,97,18,5576,294,71.0,0.85,82.9,13486
2023-05-17 23:05:27 ,2006.0,1738.0,83.0,91.0,97,16,5576,294,70.0,0.862,82.1,12901
2023-05-17 23:05:28 ,1842.0,1738.0,83.0,91.0,98,16,5571,294,68.0,0.806,81.6,13471
2023-05-17 23:05:29 ,1932.0,1738.0,82.0,89.0,96,16,5576,272,63.0,0.831,81.5,13686
2023-05-17 23:05:30 ,1904.0,1738.0,82.0,89.0,98,18,5581,280,63.0,0.831,82.5,13274
2023-05-17 23:05:31 ,1818.0,1738.0,82.0,87.0,95,17,5581,280,57.0,0.806,83.1,12810
2023-05-17 23:05:32 ,2158.0,1740.0,82.0,90.0,96,19,5581,280,70.0,0.893,82.9,12747
2023-05-17 23:05:33 ,2078.0,1738.0,82.0,90.0,96,15,5581,280,66.0,0.862,83.0,13653
2023-05-17 23:05:34 ,1960.0,1738.0,82.0,88.0,96,16,5581,280,61.0,0.837,83.3,13335
2023-05-17 23:05:35 ,1950.0,1738.0,82.0,88.0,93,14,5581,280,63.0,0.831,83.9,13488
2023-05-17 23:05:36 ,2083.0,1738.0,82.0,92.0,98,18,5581,280,76.0,0.875,83.0,13017
2023-05-17 23:05:37 ,1842.0,1738.0,82.0,89.0,97,15,5581,280,63.0,0.806,82.6,13493
2023-05-17 23:05:38 ,1887.0,1738.0,82.0,87.0,96,14,5581,280,57.0,0.825,82.8,13605
2023-05-17 23:05:39 ,1809.0,1738.0,82.0,87.0,96,15,5581,280,58.0,0.8,84.4,13372
2023-05-17 23:05:40 ,1765.0,1738.0,82.0,87.0,96,15,5581,280,60.0,0.787,84.1,12814
2023-05-17 23:05:41 ,1790.0,1738.0,82.0,87.0,94,14,5581,280,57.0,0.806,84.8,12757
2023-05-17 23:05:42 ,1995.0,1738.0,82.0,89.0,97,18,5581,280,68.0,0.85,84.9,13660
2023-05-17 23:05:43 ,1981.0,1738.0,82.0,90.0,97,17,5581,280,73.0,0.85,84.0,13693
2023-05-17 23:05:44 ,1957.0,1738.0,82.0,89.0,93,16,5581,280,63.0,0.843,83.9,13470
2023-05-17 23:05:45 ,2010.0,1738.0,82.0,89.0,97,18,5576,280,64.0,0.85,83.8,12959
2023-05-17 23:05:46 ,1787.0,1738.0,81.0,87.0,96,16,5576,280,56.0,0.8,84.6,13498
2023-05-17 23:05:47 ,1906.0,1738.0,82.0,88.0,93,17,5581,280,60.0,0.837,84.9,13577
2023-05-17 23:05:48 ,1836.0,1738.0,81.0,87.0,96,18,5581,280,61.0,0.806,85.3,13302
2023-05-17 23:05:49 ,1832.0,1738.0,82.0,88.0,97,19,5581,280,60.0,0.806,84.9,12819
2023-05-17 23:05:50 ,2029.0,1738.0,82.0,89.0,97,17,5576,280,66.0,0.868,84.4,12774
2023-05-17 23:05:51 ,1946.0,1738.0,82.0,88.0,97,19,5577,280,62.0,0.831,85.3,13496
2023-05-17 23:05:52 ,1952.0,1738.0,82.0,88.0,97,17,5577,280,62.0,0.837,85.0,12957
2023-05-17 23:05:53 ,2001.0,1738.0,82.0,89.0,97,19,5577,280,65.0,0.85,85.1,13489
2023-05-17 23:05:54 ,1957.0,1738.0,82.0,88.0,97,19,5577,280,64.0,0.825,84.6,13056
2023-05-17 23:05:55 ,1871.0,1738.0,82.0,88.0,95,15,5581,280,61.0,0.812,85.1,13477
2023-05-17 23:05:56 ,1816.0,1738.0,82.0,87.0,96,17,5581,280,58.0,0.812,85.4,12860
2023-05-17 23:05:57 ,1909.0,1740.0,81.0,87.0,97,17,5581,280,59.0,0.831,85.8,12968
2023-05-17 23:05:58 ,2040.0,1738.0,82.0,90.0,96,16,5581,280,69.0,0.856,85.4,12888
2023-05-17 23:05:59 ,2109.0,1738.0,83.0,91.0,95,15,5584,280,72.0,0.875,84.5,12820
2023-05-17 23:06:00 ,2005.0,1738.0,82.0,89.0,96,14,5585,294,67.0,0.85,84.1,13843
2023-05-17 23:06:01 ,1925.0,1738.0,82.0,89.0,97,16,5585,294,67.0,0.818,83.8,13081
2023-05-17 23:06:02 ,1855.0,1738.0,82.0,88.0,97,14,5580,294,59.0,0.818,83.9,13516
2023-05-17 23:06:03 ,2144.0,1740.0,82.0,91.0,96,19,5580,294,73.0,0.9,83.1,13514
2023-05-17 23:06:04 ,2008.0,1738.0,82.0,90.0,97,17,5580,294,66.0,0.85,82.4,13514
2023-05-17 23:06:05 ,2068.0,1738.0,83.0,91.0,96,18,5585,294,72.0,0.875,81.9,13498
2023-05-17 23:06:06 ,2068.0,1738.0,83.0,91.0,96,18,5585,294,72.0,0.875,81.1,13481
2023-05-17 23:06:07 ,2140.0,1738.0,82.0,91.0,96,17,5585,294,74.0,0.893,80.5,13479
2023-05-17 23:06:08 ,2067.0,1738.0,83.0,91.0,97,18,5585,294,74.0,0.875,80.0,13056
2023-05-17 23:06:09 ,1979.0,1738.0,83.0,90.0,97,16,5579,294,67.0,0.843,80.8,13498
